City,District,Ward,Street,address,area_value,price_value_trieu,price_per_m2_final
Hà Nội,Quận Ba Đình,Phường Quán Thánh,Đường Phan Đình Phùng,"Đường Phan Đình Phùng, Ba Đình, Hà Nội",128.0,128.0,1000000.0
Hà Nội,Quận Nam Từ Liêm,Phường Đại Mỗ,Đường Đại Mỗ,"Đường Đại Mỗ, Nam Từ Liêm, Hà Nội",600.0,120.0,200000.0
Hà Nội,Quận Ba Đình,Phường Quán Thánh,Đường Phan Đình Phùng,"Đường Phan Đình Phùng, Ba Đình, Hà Nội",1500.0,1500.0,1000000.0
Hà Nội,Quận Hà Đông,Phường Dương Nội,Lê Trọng Tấn,"Đường Lê Trọng Tấn, Hà Đông, Hà Nội",50.0,30.0,600000.0
Hà Nội,Quận Hai Bà Trưng,Phường Đồng Tâm,Ngõ 67 Lê Thanh Nghị,"Đường Lê Thanh Nghị, Hai Bà Trưng, Hà Nội",75.0,60.0,800000.0
Hà Nội,Quận Ba Đình,,Đường Kim Mã,"Đường Kim Mã, Ba Đình, Hà Nội",96.0,150.0,1562500.0
Hà Nội,Quận Hai Bà Trưng,,,"Đường Bùi Thị Xuân, Hai Bà Trưng, Hà Nội",120.0,140.0,1166666.6666666667
Hà Nội,Quận Ba Đình,Phường Quán Thánh,Đường Phan Đình Phùng,"Đường Phan Đình Phùng, Ba Đình, Hà Nội",1500.0,1000.0,666666.6666666666
Hà Nội,Quận Đống Đa,Phường Láng Hạ,Đường Láng,"16 Láng Hạ, Đường Láng Hạ, Đống Đa, Hà Nội",300.0,300.0,1000000.0
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",90.0,9.0,100000.0
Hải Phòng,Quận Ngô Quyền,Phường Vạn Mỹ,Ngõ 75 Phủ Thượng Đoạn,"Đường Phủ Thượng Đoạn, Ngô Quyền, Hải Phòng",78.0,10.0,128205.1282051282
Hà Nội,Quận Ba Đình,Phường Ngọc Khánh,Phố Cầu Giấy,"Cầu Giấy, Hà Nội",80.0,80.0,1000000.0
Hà Nội,Quận Tây Hồ,,Đường Thanh Niên,"Đường Thanh Niên, Tây Hồ, Hà Nội",250.0,400.0,1600000.0
Khánh Hòa,Nha Trang,Phường Lộc Thọ,Đường Tuệ Tĩnh,"Đường Tuệ Tĩnh, Nha Trang, Khánh Hòa",89.3,10.0,111982.08286674133
Hà Nội,Quận Hoàng Mai,Phường Hoàng Liệt,Đường Linh Đường,"Đường Linh Đường, Hoàng Mai, Hà Nội",240.0,120.0,500000.0
Hà Nội,Quận Đống Đa,,Đường Thái Hà,"Đường Thái Hà, Đống Đa, Hà Nội",60.0,80.0,1333333.3333333333
Hà Nội,Quận Ba Đình,Phường Quán Thánh,Đường Phan Đình Phùng,"Đường Phan Đình Phùng, Ba Đình, Hà Nội",1500.0,1000.0,666666.6666666666
Hà Nội,Quận Thanh Xuân,,Đường Nguyễn Trãi,"Đường Nguyễn Trãi, Thanh Xuân, Hà Nội",100.0,70.0,700000.0
Hà Nội,Quận Thanh Xuân,,Đường Nguyễn Tuân,"Đường Nguyễn Tuân, Thanh Xuân, Hà Nội",60.0,40.0,666666.6666666666
Hà Nội,Quận Hai Bà Trưng,Phường Thanh Lương,Ngõ 884 Minh Khai,"Đường Minh Khai, Hai Bà Trưng, Hà Nội",70.0,120.0,1714285.7142857143
Hà Nội,Quận Hai Bà Trưng,Phường Đồng Tâm,Ngõ 84 Trần Đại Nghĩa,"Đường Trần Đại Nghĩa, Hai Bà Trưng, Hà Nội",80.0,130.0,1625000.0
Hà Nội,Quận Hoàn Kiếm,Phường Trần Hưng Đạo,Đường Trần Bình Trọng,"Đường Trần Nhân Tông, Hoàn Kiếm, Hà Nội",170.0,120.0,705882.3529411765
Hà Nội,Quận Đống Đa,Phường Láng Thượng,Phố Chùa Láng,"Đường Chùa Láng, Đống Đa, Hà Nội",300.0,300.0,1000000.0
Hà Nội,Quận Thanh Xuân,,Đường Nguyễn Trãi,"Đường Nguyễn Trãi, Thanh Xuân, Hà Nội",100.0,70.0,700000.0
Hà Nội,Quận Ba Đình,,Đường Cửa Bắc,"Đường Cửa Bắc, Ba Đình, Hà Nội",200.0,110.0,550000.0
Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Đường Bà Triệu,"Đường Bà Triệu, Hai Bà Trưng, Hà Nội",50.0,50.0,1000000.0
Hà Nội,Quận Thanh Xuân,Phường Thanh Xuân Nam,Đường Triều Khúc,"Đường Triều Khúc, Thanh Xuân, Hà Nội",100.0,65.0,650000.0
Hà Nội,Quận Hà Đông,,Đường Trần Phú,"Đường Trần Phú, Hà Đông, Hà Nội",96.0,55.0,572916.6666666666
Hà Nội,Quận Hoàng Mai,Phường Đại Kim,Đường Đại Từ,"Đường Đại Từ, Hoàng Mai, Hà Nội",150.0,60.0,400000.0
Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Đường Bà Triệu,"Đường Bà Triệu, Hai Bà Trưng, Hà Nội",200.0,65.0,325000.0
Hà Nội,Quận Đống Đa,Phường Ô Chợ Dừa,Đường Ô Chợ Dừa,"Đường Ô Chợ Dừa, Đống Đa, Hà Nội",55.0,75.0,1363636.3636363635
Hà Nội,Quận Nam Từ Liêm,Phường Đại Mỗ,Đường Đại Mỗ,"Đường Đại Mỗ, Nam Từ Liêm, Hà Nội",600.0,12.0,20000.0
Hà Nội,Quận Ba Đình,Phường Ngọc Khánh,Phố Cầu Giấy,"Cầu Giấy, Hà Nội",80.0,80.0,1000000.0
Hà Nội,Quận Đống Đa,Phường Láng Hạ,Đường Láng,"16 Láng Hạ, Đường Láng Hạ, Đống Đa, Hà Nội",300.0,300.0,1000000.0
Hà Nội,Quận Hà Đông,Phường Dương Nội,Lê Trọng Tấn,"Đường Lê Trọng Tấn, Hà Đông, Hà Nội",50.0,30.0,600000.0
Hà Nội,Quận Long Biên,,Đường Nguyễn Sơn,"Đường Nguyễn Sơn, Long Biên, Hà Nội",55.0,20.0,363636.36363636365
Hà Nội,Quận Hoàn Kiếm,Hà Nội,,"Hoàn Kiếm, Hà Nội",130.0,75.0,576923.0769230769
Hà Nội,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Đường Xuân Thủy,"Đường Xuân Thủy, Cầu Giấy, Hà Nội",120.0,40.0,333333.3333333333
Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Đường Bà Triệu,"Đường Bà Triệu, Hai Bà Trưng, Hà Nội",50.0,50.0,1000000.0
Hà Nội,Quận Hoàng Mai,Phường Đại Kim,Đường Đại Từ,"Đường Đại Từ, Hoàng Mai, Hà Nội",150.0,60.0,400000.0
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Trần Duy Hưng,"Đường Trần Duy Hưng, Cầu Giấy, Hà Nội",120.0,80.0,666666.6666666666
Hà Nội,Quận Hà Đông,Phường Vạn Phúc,Đường Vạn Phúc,"Đường Văn Phú, Hà Đông, Hà Nội",800.0,80.0,100000.0
Hà Nội,Quận Hai Bà Trưng,Phường Phạm Đình Hổ,Phố Ngô Thì Nhậm,"Đường Ngô Thì Nhậm, Hai Bà Trưng, Hà Nội",250.0,250.0,1000000.0
Hà Nội,Quận Thanh Xuân,Phường Thanh Xuân Nam,Đường Triều Khúc,"Đường Triều Khúc, Thanh Xuân, Hà Nội",100.0,65.0,650000.0
Hà Nội,Quận Thanh Xuân,,Đường Nguyễn Trãi,"Đường Nguyễn Trãi, Thanh Xuân, Hà Nội",100.0,70.0,700000.0
Hà Nội,Quận Hai Bà Trưng,,,"Đường Bùi Thị Xuân, Hai Bà Trưng, Hà Nội",120.0,140.0,1166666.6666666667
Hà Nội,Quận Hà Đông,Phường Vạn Phúc,Đường Vạn Phúc,"Đường Văn Phú, Hà Đông, Hà Nội",50.0,40.0,800000.0
Hà Nội,Quận Thanh Xuân,,Đường Hoàng Văn Thái,"Đường Hoàng Văn Thái, Thanh Xuân, Hà Nội",115.0,24.0,208695.65217391305
Hà Nội,Quận Hoàn Kiếm,Phường Hàng Bông,Đường Hàng Bông,"Đường Hàng Bông, Hoàn Kiếm, Hà Nội",5.0,5.0,1000000.0
Khánh Hòa,Nha Trang,,,"Nha Trang, Khánh Hòa",191.0,40.0,209424.08376963352
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Đường Vũ Phạm Hàm,"STM CT3, Đường Vũ Phạm Hàm, Cầu Giấy, Hà Nội",105.0,70.0,666666.6666666666
Hà Nội,Quận Đống Đa,Phường Trung Liệt,Đường Thái Hà,"31, Đường Thái Hà, Đống Đa, Hà Nội",70.0,60.0,857142.8571428572
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Đường Trung Kính,"149, Đường Trung Kính, Cầu Giấy, Hà Nội",55.0,11.0,200000.0
Hà Nội,Quận Đống Đa,Phường Văn Miếu,Đường Nguyễn Khuyến,"LG 127, Đường Nguyễn Khuyến, Đống Đa, Hà Nội",60.0,30.0,500000.0
Hà Nội,Quận Hoàng Mai,,,"188/553, Hoàng Mai, Hà Nội",350.0,25.000000000000004,71428.57142857143
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Đường Vũ Phạm Hàm,"STM CT3, Đường Vũ Phạm Hàm, Cầu Giấy, Hà Nội",105.0,70.0,666666.6666666666
Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Phố Nguyễn Du,"49, Đường Nguyễn Du, Hai Bà Trưng, Hà Nội",120.0,200.0,1666666.6666666667
Hà Nội,Quận Đống Đa,Phường Trung Liệt,Đường Thái Hà,"150, Đường Thái Hà, Đống Đa, Hà Nội",70.0,65.0,928571.4285714285
Hà Nội,Quận Hoàn Kiếm,Phường Trần Hưng Đạo,Đường Lý Thường Kiệt,"56, Đường Lý Thường Kiệt, Hoàn Kiếm, Hà Nội",58.0,45.0,775862.0689655172
Hà Nội,Quận Ba Đình,Phường Nguyễn Trung Trực,Phố Hòe Nhai,"32D, Đường Hòe Nhai, Ba Đình, Hà Nội",20.0,20.0,1000000.0
Hà Nội,Quận Hoàn Kiếm,Phường Trần Hưng Đạo,Phố Quang Trung,"39, Đường Quang Trung, Hoàn Kiếm, Hà Nội",60.0,75.0,1250000.0
Hà Nội,Quận Thanh Xuân,Phường Nhân Chính,Đường Lê Văn Lương,"Đường Lê Văn Lương, Thanh Xuân, Hà Nội",1600.0,676.0,422500.0
Hà Nội,Quận Thanh Xuân,Phường Thanh Xuân Trung,Đường Nguyễn Tuân,"66, Đường Nguyễn Tuân, Thanh Xuân, Hà Nội",45.0,45.0,1000000.0
Hà Nội,Quận Thanh Xuân,Phường Thanh Xuân Bắc,Đường Lương Thế Vinh,"147, Đường Lương Thế Vinh, Thanh Xuân, Hà Nội",125.0,60.0,480000.0
Hà Nội,Quận Hai Bà Trưng,Phường Lê Đại Hành,Đường Đại Cồ Việt,"58A, Đường Đại Cồ Việt, Hai Bà Trưng, Hà Nội",45.0,18.0,400000.0
Hà Nội,Quận Đống Đa,,,"Đống Đa, Hà Nội",67.0,18.0,268656.7164179105
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Nguyễn Khang,"45, Đường Nguyễn Khang, Cầu Giấy, Hà Nội",100.0,50.0,500000.0
Hà Nội,Quận Hai Bà Trưng,Phường Phạm Đình Hổ,Đường Hòa Mã,"17, Đường Hòa Mã, Hai Bà Trưng, Hà Nội",52.0,55.0,1057692.3076923077
Hà Nội,Quận Đống Đa,Phường Trung Liệt,Đường Thái Hà,"150, Đường Thái Hà, Đống Đa, Hà Nội",70.0,65.0,928571.4285714285
Hà Nội,Quận Hoàn Kiếm,Phường Hàng Buồm,Đường Nguyễn Hữu Huân,"34, Đường Nguyễn Hữu Huân, Hoàn Kiếm, Hà Nội",30.0,25.0,833333.3333333334
Hà Nội,Quận Ba Đình,Phường Trúc Bạch,Đường Châu Long,"29A, Đường Châu Long, Ba Đình, Hà Nội",55.0,50.0,909090.9090909091
Hải Phòng,Quận Ngô Quyền,Phường Lạc Viên,Đường Lê Lai,"Đường Lê Lai, Ngô Quyền, Hải Phòng",64.0,7.0,109375.0
Hà Nội,Quận Hai Bà Trưng,Phường Lê Đại Hành,Phố Bà Triệu,"328, Đường Bà Triệu, Hai Bà Trưng, Hà Nội",42.0,1470.0,35000000.0
Hà Nội,Quận Cầu Giấy,Phường Mai Dịch,Đường Hồ Tùng Mậu,"43, Đường Hồ Tùng Mậu, Cầu Giấy, Hà Nội",40.0,25.0,625000.0
Hà Nội,Quận Hai Bà Trưng,Phường Lê Đại Hành,Đường Đại Cồ Việt,"58A, Đường Đại Cồ Việt, Hai Bà Trưng, Hà Nội",45.0,18.0,400000.0
Hà Nội,Quận Thanh Xuân,Phường Thanh Xuân Trung,Đường Nguyễn Tuân,"66, Đường Nguyễn Tuân, Thanh Xuân, Hà Nội",45.0,45.0,1000000.0
Hà Nội,Quận Ba Đình,Phường Nguyễn Trung Trực,Phố Hòe Nhai,"32D, Đường Hòe Nhai, Ba Đình, Hà Nội",20.0,20.0,1000000.0
Hà Nội,Quận Thanh Xuân,Phường Thanh Xuân Bắc,Đường Lương Thế Vinh,"147, Đường Lương Thế Vinh, Thanh Xuân, Hà Nội",125.0,60.0,480000.0
Hải Phòng,Quận Hải An,Phường Đằng Lâm,Đường Văn Cao,"Đường 193 Văn Cao, Hải An, Hải Phòng",50.0,7.0,140000.0
Hà Nội,Quận Đống Đa,Phường Trung Liệt,Đường Thái Hà,"150, Đường Thái Hà, Đống Đa, Hà Nội",70.0,65.0,928571.4285714285
Hà Nội,Quận Thanh Xuân,Phường Thanh Xuân Trung,Đường Nguyễn Huy Tưởng,"212, Đường Nguyễn Huy Tưởng, Thanh Xuân, Hà Nội",45.0,35.0,777777.7777777778
Hà Nội,Quận Hoàn Kiếm,Phường Hàng Buồm,Đường Nguyễn Hữu Huân,"34, Đường Nguyễn Hữu Huân, Hoàn Kiếm, Hà Nội",30.0,25.0,833333.3333333334
Hải Phòng,Quận Hải An,Phường Đằng Lâm,Đường An Trung,"Đường Trung Lực, Hải An, Hải Phòng",95.0,24.999999999999996,263157.8947368421
Hà Nội,Quận Long Biên,Phường Bồ Đề,Đường Bồ Đề,"Đường Bồ Đề, Long Biên, Hà Nội",38.0,228000.0,6000000000.0
Hà Nội,Quận Hoàn Kiếm,,Cầu Long Biên,"Long Biên, Hà Nội",40.0,13.0,325000.0
Khánh Hòa,Nha Trang,,,"Nha Trang, Khánh Hòa",191.0,40.0,209424.08376963352
Hà Nội,Quận Hoàn Kiếm,,Cầu Long Biên,"Long Biên, Hà Nội",75.0,60.0,800000.0
Hà Nội,Quận Ba Đình,Phường Giảng Võ,Phố Núi Trúc,"119, Đường Núi Trúc, Ba Đình, Hà Nội",30.0,23.0,766666.6666666666
Hà Nội,Quận Ba Đình,Phường Trúc Bạch,Đường Châu Long,"29A, Đường Châu Long, Ba Đình, Hà Nội",55.0,50.0,909090.9090909091
Hà Nội,Quận Hoàn Kiếm,Phường Trần Hưng Đạo,Đường Lý Thường Kiệt,"56, Đường Lý Thường Kiệt, Hoàn Kiếm, Hà Nội",58.0,45.0,775862.0689655172
Hải Phòng,Quận Hồng Bàng,Phường Hùng Vương,Đường Số 5A,"Đường Sở Dầu, Hồng Bàng, Hải Phòng",60.0,13.0,216666.66666666666
Hà Nội,Quận Hoàn Kiếm,Phường Trần Hưng Đạo,Đường Lý Thường Kiệt,"56, Đường Lý Thường Kiệt, Hoàn Kiếm, Hà Nội",58.0,45.0,775862.0689655172
Hà Nội,Quận Tây Hồ,,Đường Thanh Niên,"Đường Thanh Niên, Tây Hồ, Hà Nội",625.0,435.0,696000.0
Hà Nội,Quận Ba Đình,Phường Nguyễn Trung Trực,Phố Hòe Nhai,"32D, Đường Hòe Nhai, Ba Đình, Hà Nội",20.0,20.0,1000000.0
Hà Nội,Quận Thanh Xuân,Phường Thanh Xuân Bắc,Đường Lương Thế Vinh,"147, Đường Lương Thế Vinh, Thanh Xuân, Hà Nội",125.0,60.0,480000.0
Hải Phòng,Quận Ngô Quyền,Phường Lạc Viên,Đường Lê Lai,"Đường Lê Lai, Ngô Quyền, Hải Phòng",64.0,7.0,109375.0
Hải Phòng,Quận Hải An,Phường Đằng Lâm,Đường Văn Cao,"Đường 193 Văn Cao, Hải An, Hải Phòng",50.0,7.0,140000.0
Hà Nội,Quận Thanh Xuân,Phường Thanh Xuân Trung,Đường Nguyễn Huy Tưởng,"212, Đường Nguyễn Huy Tưởng, Thanh Xuân, Hà Nội",45.0,35.0,777777.7777777778
Hà Nội,Quận Hoàn Kiếm,Phường Trần Hưng Đạo,Phố Quang Trung,"39, Đường Quang Trung, Hoàn Kiếm, Hà Nội",60.0,75.0,1250000.0
Hà Nội,Quận Đống Đa,Phường Trung Liệt,Đường Thái Hà,"150, Đường Thái Hà, Đống Đa, Hà Nội",70.0,65.0,928571.4285714285
Hà Nội,Quận Thanh Xuân,Phường Nhân Chính,Đường Lê Văn Lương,"Đường Lê Văn Lương, Thanh Xuân, Hà Nội",1600.0,676.0,422500.0
Hải Phòng,Quận Hồng Bàng,Phường Hùng Vương,Đường Số 5A,"Đường Sở Dầu, Hồng Bàng, Hải Phòng",60.0,13.0,216666.66666666666
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Đường Trung Kính,"149, Đường Trung Kính, Cầu Giấy, Hà Nội",55.0,11.0,200000.0
Hà Nội,Quận Ba Đình,,Đường Hàng Bún,"Đường Hàng Bún, Ba Đình, Hà Nội",810.0,90.0,111111.11111111111
Hải Phòng,Quận Hải An,Phường Đằng Lâm,Đường An Trung,"Đường Trung Lực, Hải An, Hải Phòng",95.0,24.999999999999996,263157.8947368421
Hải Phòng,Quận Lê Chân,Phường Kênh Dương,Phố Nguyễn Bình,"Đường Trần Nguyên Hãn, Lê Chân, Hải Phòng",70.0,5.0,71428.57142857143
Hà Nội,Quận Ba Đình,Phường Điện Biên,Đường Điện Biên Phủ,"Đường Điện Biên Phủ, Ba Đình, Hà Nội",90.0,49.99999999999999,555555.5555555555
Hà Nội,Quận Hai Bà Trưng,Phường Bạch Mai,Phố Bùi Ngọc Dương,"11, Đường Phố Huế, Hai Bà Trưng, Hà Nội",152.0,60.0,394736.84210526315
Hà Nội,Quận Đống Đa,Phường Phương Liên,Phố Xã Đàn,"Đường Xã Đàn, Đống Đa, Hà Nội",120.0,85.0,708333.3333333334
Hà Nội,Quận Hai Bà Trưng,Phường Thanh Lương,Ngõ 884 Minh Khai,"Đường Minh Khai, Hai Bà Trưng, Hà Nội",600.0,173.0,288333.3333333333
Hà Nội,Quận Hoàn Kiếm,,Cầu Long Biên,"Long Biên, Hà Nội",45.0,15.0,333333.3333333333
Hà Nội,Quận Hai Bà Trưng,Phường Lê Đại Hành,Đường Đại Cồ Việt,"58A, Đường Đại Cồ Việt, Hai Bà Trưng, Hà Nội",45.0,18.0,400000.0
Hà Nội,Quận Hoàn Kiếm,,Cầu Long Biên,"Long Biên, Hà Nội",150.0,100.0,666666.6666666666
Hà Nội,Quận Thanh Xuân,Phường Thượng Đình,Đường Khương Đình,"52, Đường Hạ Đình, Thanh Xuân, Hà Nội",30.0,12.0,400000.0
Hải Phòng,Quận Lê Chân,Phường Cát Dài,,"Đường Cát Dài, Lê Chân, Hải Phòng",80.0,7.0,87500.0
Hà Nội,Quận Tây Hồ,,Đường Võ Chí Công,"Đường Võ Chí Công, Tây Hồ, Hà Nội",240.0,45.0,187500.0
Hà Nội,Quận Thanh Xuân,Phường Thanh Xuân Trung,Đường Nguyễn Tuân,"66, Đường Nguyễn Tuân, Thanh Xuân, Hà Nội",45.0,45.0,1000000.0
Hà Nội,Quận Đống Đa,Phường Văn Miếu,Đường Nguyễn Khuyến,"LG 127, Đường Nguyễn Khuyến, Đống Đa, Hà Nội",60.0,30.0,500000.0
Hà Nội,Quận Hai Bà Trưng,Phường Phạm Đình Hổ,Đường Hòa Mã,"17, Đường Hòa Mã, Hai Bà Trưng, Hà Nội",52.0,55.0,1057692.3076923077
Hà Nội,Quận Tây Hồ,,Đường Âu Cơ,"Đường Âu Cơ, Tây Hồ, Hà Nội",460.0,95.0,206521.73913043478
Hà Nội,Quận Tây Hồ,Phường Quảng An,,"Đường Quảng An, Tây Hồ, Hà Nội",330.0,250.0,757575.7575757576
Hà Nội,Quận Tây Hồ,,Đường Lạc Long Quân,"Đường Lạc Long Quân, Tây Hồ, Hà Nội",70.0,10.0,142857.14285714287
Hà Nội,Quận Ba Đình,,Đường Ngọc Khánh,"Đường Ngọc Khánh, Ba Đình, Hà Nội",65.0,7.0,107692.30769230769
Hà Nội,Quận Tây Hồ,,Đường Lạc Long Quân,"Đường Lạc Long Quân, Tây Hồ, Hà Nội",70.0,10.0,142857.14285714287
Hà Nội,Quận Tây Hồ,,Đường Lạc Long Quân,"Đường Lạc Long Quân, Tây Hồ, Hà Nội",70.0,10.0,142857.14285714287
Hà Nội,Quận Tây Hồ,,Đường Lạc Long Quân,"Đường Lạc Long Quân, Tây Hồ, Hà Nội",70.0,10.0,142857.14285714287
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Hoàng Đạo Thúy,"Đường Hoàng Đạo Thúy, Cầu Giấy, Hà Nội",155.0,16.0,103225.80645161291
Hà Nội,Quận Long Biên,Phường Bồ Đề,Đường Bồ Đề,"Đường Bồ Đề, Long Biên, Hà Nội",22.0,2.0,90909.09090909091
Hà Nội,Quận Tây Hồ,Phường Quảng An,Đường Tô Ngọc Vân,"Đường Tô Ngọc Vân, Tây Hồ, Hà Nội",65.0,25.0,384615.3846153846
Hà Nội,Quận Tây Hồ,,Đường Lạc Long Quân,"Đường Lạc Long Quân, Tây Hồ, Hà Nội",70.0,10.0,142857.14285714287
Hồ Chí Minh,Quận 1,,Đường Lý Tự Trọng,"Đường Lý Tự Trọng, Quận 1, Hồ Chí Minh",3500.0,1000.0000000000001,285714.28571428574
Hồ Chí Minh,Quận 1,Phường Tân Định,Đường Trần Quang Khải,"Đường Trần Quang Khải, Quận 1, Hồ Chí Minh",101.0,125.0,1237623.7623762377
Hà Nội,Quận Tây Hồ,,Đường Lạc Long Quân,"Đường Lạc Long Quân, Tây Hồ, Hà Nội",70.0,10.0,142857.14285714287
Hà Nội,Quận Hai Bà Trưng,Phường Nguyễn Du,Đường Mai Hắc Đế,"Đường Mai Hắc Đế, Hai Bà Trưng, Hà Nội",80.0,55.0,687500.0
Hà Nội,Quận Ba Đình,,Đường Ngọc Khánh,"Đường Ngọc Khánh, Ba Đình, Hà Nội",65.0,7.0,107692.30769230769
Hà Nội,Quận Tây Hồ,Phường Quảng An,Đường Tô Ngọc Vân,"Đường Tô Ngọc Vân, Tây Hồ, Hà Nội",65.0,25.0,384615.3846153846
Hà Nội,Quận Cầu Giấy,Phường Yên Hòa,Đường Vũ Phạm Hàm,"Đường Vũ Phạm Hàm, Cầu Giấy, Hà Nội",460.0,160.0,347826.0869565217
Hồ Chí Minh,Quận 1,Phường Phạm Ngũ Lão,Đường Bùi Viện,"Đường Bùi Viện, Quận 1, Hồ Chí Minh",76.0,70.0,921052.6315789474
Hà Nội,Quận Cầu Giấy,Phường Trung Hòa,Đường Hoàng Đạo Thúy,"Đường Hoàng Đạo Thúy, Cầu Giấy, Hà Nội",155.0,16.0,103225.80645161291
Hồ Chí Minh,Quận 1,,Đường Đề Thám,"Đường Đề Thám, Quận 1, Hồ Chí Minh",96.8,14520.0,150000000.0
Hà Nội,Quận Đống Đa,,Đường Trần Quang Diệu,"Đường Trần Quang Diệu, Đống Đa, Hà Nội",85.0,5000.0,58823529.4117647
Hà Nội,Quận Tây Hồ,,Đường Lạc Long Quân,"Đường Lạc Long Quân, Tây Hồ, Hà Nội",70.0,10.0,142857.14285714287
Hồ Chí Minh,Quận Bình Thạnh,Phường 26,Đường Nguyễn Xí,"Đường Nguyễn Xí, Bình Thạnh, Hồ Chí Minh",100.0,80.0,800000.0
Hồ Chí Minh,Quận 11,,Đường Lý Thường Kiệt,"Đường Lý Thường Kiệt, Quận 11, Hồ Chí Minh",600.0,140.0,233333.33333333334
Hồ Chí Minh,Quận 10,Phường 12,Đường 3/2,"Đường 3/2, Quận 10, Hồ Chí Minh",300.0,690.0,2300000.0
Hà Nội,Quận Tây Hồ,Phường Quảng An,,"Đường Quảng An, Tây Hồ, Hà Nội",330.0,250.0,757575.7575757576
